Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Macao SAR, China",MAC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,4.424253111,4.312071639,2.908880411,3.009211461,2.205991695,2.005337879,2.494545638,2.441189418,2.556550037,2.409723676,1.621613659,0.8702410022,0.7034760041,0.5190470615,0.676287699,0.867731719,1.085423021,1.173168407,1.335406415,1.377178865,1.316952573,0.9776009298,0.4329016135,0.7664806876,0.5627140323,1.714931794,1.770815169,1.482251095,0.6472514937,0.6103354258,0.7929397525,0.756217226,1.206996713,1.10813805,0.6865328474,0.6728255673,0.6595357198,0.6527395924,1.562860815,2.077916147,1.260711083,1.086950349,1.863259464,1.613394792,,,
Monaco,MCO,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2234220778,0.3637700363,0.3253606297,0.5289716545,0.4697254224,0.5905793438,0.7762366432,0.8487364672,0.9073656926,1.040627548,1.124618574,1.062297862,1.04735348,0.9649183635,0.9601471701,0.9270885012,0.9396651613,0.9657234019,1.00015905,0.9690726452,0.9979816262,0.8769320126,0.6773249558,0.8712545923,0.8309488306,,,
Madagascar,MDG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.387887469,1.511361236,1.169733611,1.308684342,1.255235824,1.314746133,1.351248594,1.421998472,1.212244178,1.119712005,1.011835775,0.9059685275,0.827768166,0.7881255018,0.8111731182,0.8631395968,0.8999948092,0.8119249306,0.794114653,0.8016409435,0.7545570189,0.7378748302,0.7061207453,0.6300142044,0.6154951677,0.6425201705,0.6172330199,0.6183231296,0.5797423859,0.5538548137,0.5756927644,0.5586528759,0.6348885369,0.6112221944,0.7190173957,0.7018452121,0.6911322353,0.4945412614,0.4937509761,0.5570032255,0.5705104017,0.6036139064,0.7180119813,0.6705849574,5.2213782,,
Mexico,MEX,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.878028753,2.777415421,2.912447878,3.280596062,2.953217866,3.123510033,3.155181027,2.497957482,2.885307056,2.353800291,2.898986685,2.89970807,2.944228617,3.111379481,3.376261088,4.390276402,4.836686712,5.134448487,5.283301983,5.827127219,5.911520307,6.325368284,6.472203355,5.632314189,7.184410394,7.210135406,6.864595224,6.474212031,6.872067041,6.740620396,6.159603886,6.015040451,5.997558468,6.159294763,6.469412837,6.181059528,6.368184043,5.606357305,5.028841162,4.907628795,5.224087419,4.533592172,4.769474872,5.177667797,5.244564444,,
Marshall Islands,MHL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.8061091873,1.002689723,0.8154736857,1.480681379,1.105815087,1.409250237,1.373220706,1.349350004,1.703878889,1.749539246,1.555848189,1.435641479,1.535896011,1.636754369,1.778043921,1.857529179,2.018195162,2.034639733,2.039680145,2.192988727,2.341432151,2.541926499,2.615553845,2.720904346,2.899397389,2.99624753,3.087258234,3.120518852,3.382158205,3.390231973,3.995799627,4.100498013,4.192994713,4.329887999,4.467798563,4.573825,4.709903711,4.693296408,4.783813863,4.858905877,5.072387903,5.222429481,5.122609145,5.053231189,5.065355022,5.043433895,5.02760627,4.980371538,5.053303356,5.093290674,5.17939207,5.146817313,5.310277838,5.510764409,5.799729462,7.028512548,,
"Macedonia, FYR",MKD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.704593392,3.004275226,2.700082008,2.015066932,2.927098064,3.342259574,2.878328999,3.33768189,3.869372842,4.973500616,4.356327122,2.986514655,3.089009482,4.707457076,5.068465668,4.940391454,5.192482727,3.196383257,2.686497492,4.225618766,7.674497028,4.351174753,3.398048417,5.441623704,4.562983353,,,
Mali,MLI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03259239056,0.03754563005,0.04895966736,0.05960355124,0.07741368674,0.08983916737,0.1084179938,0.1196000144,0.4597654297,0.5237665394,0.6261787833,0.862508918,1.3044989,,,
Myanmar,MMR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.5189289788,0.5840347903,0.6256586745,0.5927292142,0.5817619386,0.6322481776,0.6947062308,0.7040243597,0.7223734167,0.7265350542,0.7738780782,0.8172151295,0.864549463,0.8501407221,0.7847924692,0.7993720774,0.8174143109,0.7546962266,0.9749154011,0.9607084136,1.015477364,1.205728735,1.365210148,1.215746902,1.182709896,1.200083541,1.200303776,0.657772836,0.7169617745,1.267007662,1.248571778,1.399351066,1.268177327,1.394932243,1.730267292,1.89283189,1.985622525,2.316956002,3.15744893,3.131206712,4.513724999,4.265746321,4.567672988,3.932334313,,,
Middle East & North Africa (excluding high income),MNA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.117066055,2.254975296,1.780909684,1.883904364,1.816389477,1.87253838,1.936745166,2.130347501,1.877988099,1.841848906,1.726418677,1.53736606,1.430138802,1.30507381,1.170641876,1.228865782,1.342611501,1.236813605,1.194409359,1.107951793,1.042949468,1.045174034,0.9922772464,0.8681714875,0.8355839077,0.8923747894,0.8233591201,0.8402957965,0.7739613637,0.7223939686,0.7654147922,0.7447728316,0.8683174852,0.8272208453,1.004987396,1.009546024,1.000611471,0.6145198199,0.6293480734,0.7551867044,0.7836019063,0.8822139164,1.074538186,0.9971484518,,,
Montenegro,MNE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.96302043,12.78799543,9.299693278,10.37361115,17.49731065,20.11305835,9.197599514,11.95677855,21.93432861,15.75229899,,,
Mongolia,MNG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1389919075,0.2720090585,,,
Northern Mariana Islands,MNP,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.2793441908,0.2707212687,0.2416180199,0.8520731684,0.6720278799,0.7977801955,0.8004340851,1.06164982,0.5586408596,0.3852048367,0.07479909759,0.3333182269,0.3130538327,0.3281158062,0.5065364405,0.2361460607,0.2482055604,0.2316723871,0.4005849354,0.4124261444,0.4712606179,0.4682102809,0.4860623462,0.5117589446,0.5186561215,0.6031972862,1.274607709,8.831930871,9.736649294,11.57269455,13.49372921,14.25681665,11.59463503,11.98193363,13.43782451,14.47748681,15.1507338,13.98442288,15.1246892,14.37369631,13.953373,12.34051588,11.44357706,11.95474034,,,
Mauritania,MRT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.180054337,1.57625908,1.676174824,0.8717445788,1.203127732,1.134259925,1.101489847,0.6576076934,1.141538129,1.655610706,1.209785193,1.964515275,0.7046952369,1.27868755,2.237085862,1.874547959,2.269616917,1.603906071,2.157555087,1.096981575,0.9625920471,1.362340905,1.200628773,0.8930987082,1.483977264,1.133950581,0.9774697978,1.036941768,0.2831207367,0.8171894858,0.5755902958,0.7031287136,0.9200112418,0.9342199459,0.8514199084,0.5331641464,0.5783734448,0.7268009412,0.8553171387,0.6789970218,0.384562914,0.5066345714,0.6366301855,0.7302540976,,,
Malawi,MWI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.486121427,1.619881762,1.569913959,1.260992656,1.19743157,1.040241478,0.8367267025,0.7581485771,0.7894204657,1.009403165,1.049933599,0.9966909803,0.9953786801,1.904283638,2.064795784,2.011103082,2.39581967,2.635124862,2.218696032,1.571225829,1.40727444,1.262765839,1.30487118,1.755984438,1.54786023,1.166128978,0.7481379266,0.9865834527,1.509540522,1.22537528,1.193004906,0.8675027459,0.7716916438,0.8275608494,0.6793194075,0.8383989497,0.7713363111,0.8481495176,0.8325718251,0.7584880475,0.8567773124,1.00546817,1.050626053,1.305297982,,,
North America,NAC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.011993198,2.052453313,2.106118786,2.005349865,2.072216068,2.127496134,2.138065651,2.258473996,2.278870802,2.432012624,2.483368758,2.823656647,3.144563107,3.651043221,4.432670634,5.370281759,5.354750749,5.877560476,6.418265953,6.253093413,6.50825817,7.063097937,7.6495297,8.143282836,8.447388566,9.22037263,9.910319431,9.950252805,10.38378404,10.52468577,11.39128045,12.0401282,11.75149653,11.74098306,11.96665108,12.21527473,12.14936819,11.26588952,11.40069223,11.79205362,11.66060101,11.54661813,11.69547153,11.43200271,11.61797699,11.64108421,11.94036676,11.85430675,12.26848911,12.85759427,12.69308788,13.03557705,12.99260667,13.32052376,13.27979184,13.49976803,,
Namibia,NAM,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36826435,13.36717039,10.45013936,6.738892407,10.38437212,7.279604243,5.086611043,7.927762502,9.374376419,11.77350882,8.614077009,10.93386059,10.46180277,9.612293322,10.74874927,9.802511491,9.722864519,8.273851115,8.260169142,7.082393822,7.709993975,8.500874869,6.39746614,7.167472504,,,
New Caledonia,NCL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.009922454861,0.009675439628,0.009247724495,0.01324839299,0.0124966155,0.0115772318,0,0,0.01199574291,0.0119184143,,,
Nigeria,NGA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.4079754431,0.3623372075,0.4451633837,0.4619281036,0.5337083263,0.6159240468,0.5809727598,0.4465618332,0.6095404282,0.4898571662,0.4025821983,0.3968297061,0.3103777814,0.4153932446,0.4656034746,0.5417248663,0.4736104989,0.5613563219,0.5602768527,0.5680120261,0.7327966565,0.7201432088,0.6517878198,0.6669739682,0.6418525564,0.6156923234,0.6055907972,0.6210396918,0.6383026833,0.5625160994,0.5625152266,0.7595179519,0.6500690373,0.6881993843,0.6343610133,0.5072561624,0.4871595743,0.4346707388,0.3496544678,0.457247454,0.3990056633,0.3644025695,0.3418144744,0.3412971411,,,
Nicaragua,NIC,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.433890172,2.543644546,2.364593207,2.477379998,2.388514163,2.393618704,1.334636932,1.662436722,2.675891576,2.880191613,2.700766835,2.267109544,4.716914331,13.74851511,14.57359493,12.87792648,12.08018151,10.65934507,18.88859336,18.15137254,19.72903986,19.22023534,17.97400781,15.59245056,13.34623235,11.96179486,8.915467209,5.34747189,4.946493908,5.295048863,7.643452608,7.851970604,9.60034433,8.765822583,9.443175853,10.36600337,8.162094,11.0754749,9.904947954,10.72290334,9.515450104,15.63865173,19.07471827,18.4524679,,,
Netherlands,NLD,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0,0,0,0,0,0,0,0,0.01883868893,0.1895606882,0.1953319447,0.2074889137,0.1454931602,0.4657347488,1.400654849,1.472558217,1.544568969,1.530113603,1.627669863,1.330346701,1.700529268,1.567220773,1.874625601,1.65401468,1.616500568,1.6760787,1.746947135,1.440621516,1.506137126,1.64165422,1.411088099,1.278305194,1.486966374,1.530428524,1.537768364,1.505555577,1.482793782,0.9324210159,1.427058569,1.453627637,1.509720366,1.482493032,1.456060689,1.476812127,1.451067091,1.559282374,1.468374217,1.786586735,1.881605389,1.98570055,1.720107528,2.037202247,1.961562705,1.746004597,2.353801492,2.579539972,,
Norway,NOR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,39.33606662,41.45994501,43.76554285,42.71943179,44.45334016,44.97847726,41.21524073,43.01662121,44.43807608,40.1514162,37.53171972,40.81482726,42.07751155,43.85189131,46.16342433,45.44649415,44.16997356,37.73118674,39.21814544,41.92900875,39.1817232,44.10888221,45.35600257,49.72235537,47.08476071,44.03422781,39.51494915,42.01746396,46.16734029,48.33177898,49.45410927,43.53402045,45.36787603,43.55919907,41.65729001,44.47436887,39.193307,39.14577787,39.50233916,39.59509017,46.6238989,38.55671105,44.59229174,33.56201958,35.39467366,43.65676362,37.95763898,41.91514637,37.38173772,34.68013064,29.83662065,37.3623624,41.57422977,34.31338045,41.31840005,40.11728175,,
Nepal,NPL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.1575295689,0.1922052573,0.1798696758,0.2089610263,0.1602307721,0.2706880292,0.2844245554,0.3062603926,0.3292635577,0.3827039222,0.4503529899,0.5753252693,0.6216373492,0.6506316684,0.7206673267,0.8817796303,0.8944501149,0.8802629643,1.10523474,1.302812425,1.295034446,1.178546321,1.192022839,1.227844125,1.485077854,1.477734608,1.287215941,1.336138052,1.579987365,1.731091929,1.898769622,2.152172231,2.235195981,2.340730331,2.370466577,2.575954856,2.571300909,2.502242653,2.689591489,2.699448534,2.839961803,3.007629991,2.685082746,2.792681931,,,
Nauru,NRU,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,20.72053168,22.67241056,28.96379031,31.09535501,31.41658581,32.33535953,32.37296015,30.87603275,31.58604565,30.77360901,30.01237517,32.3370001,30.37205127,29.17315468,26.77116751,30.05259135,25.99183288,23.8604835,25.77902518,28.85552402,29.45550048,29.5536003,26.63656892,27.93455847,26.62658917,23.88105742,25.63721739,25.78817218,25.77918963,27.98443816,27.37977733,27.0767458,25.21773518,25.94935244,25.72790032,26.19822257,24.72435385,22.48194616,24.54554545,22.97751926,24.02058104,21.76716062,23.30248596,22.87265854,24.28344368,24.21784696,24.79378891,25.23708677,26.55379599,29.78718342,32.41005022,33.60183551,31.48716159,33.19513767,34.50800744,34.96791247,,
OECD members,OED,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.727827716,2.800560097,2.764664127,2.773203192,2.778783659,2.981818105,3.07481133,3.054320351,3.051864645,3.066422783,2.986153445,3.168644539,3.4219108,3.590161429,4.251424305,5.043368052,5.004080393,5.52516282,6.034465663,6.115883711,6.55088302,7.504896649,8.117713928,8.917108213,9.744256005,10.84083017,11.52516933,11.78918876,12.17840867,12.3266313,12.83785633,13.28574125,13.30392927,13.63367745,13.67784231,13.93348215,13.90632117,13.62525941,13.82700134,13.99757781,13.92525602,13.95037409,13.8804857,13.45198388,13.74348687,13.84479402,13.95475612,13.53575755,13.83091159,14.35615258,14.27457481,13.78893919,13.37025914,13.59696978,13.92584625,14.07801267,,
Oman,OMN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Other small states,OSS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,27.87227203,30.24330924,30.78264333,30.28998075,31.83258339,30.40889937,31.23877892,33.75934198,34.48371373,42.95602262,45.65385238,7.565794075,7.86854037,7.03616935,6.790061073,7.0143416,7.118557043,7.622380109,7.797243568,7.792503098,7.811449158,8.041418297,7.855353019,8.206830034,7.776748056,7.635918789,7.359220504,7.488368594,7.387680809,7.36047411,5.505676315,5.34611558,5.251062988,5.521805081,5.449367106,5.678364355,5.60218219,5.125693703,5.500691757,6.292603987,7.109756765,6.536550215,6.436419563,6.080427097,5.587611361,5.725416438,6.405433919,7.030883266,7.767616049,8.212342463,7.69022875,7.727856759,7.046027612,6.971170524,6.487776144,45.91407502,,
Pakistan,PAK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,2.016064092,1.96370156,2.470276776,2.445960054,2.616948442,3.042768394,2.588196056,3.131732164,3.110935231,3.028816008,3.077727997,3.083895749,3.497351017,3.87593238,3.542005139,3.858306038,3.89867253,3.866441931,3.576721393,3.570901928,3.806315512,4.198628224,3.657876905,4.094758949,3.962773421,3.343669834,3.448850912,3.392264951,2.825120664,3.120551244,3.418896282,3.608233362,4.033059438,3.979130982,4.314999652,4.195731665,3.894762102,3.404615089,3.78266568,4.266061387,4.464809286,4.332608089,4.621465982,4.520603798,,,
Panama,PAN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.4310537446,0.3828189483,0.4311444349,0.4555945269,0.4983685349,0.708473868,1.773384597,3.816173902,3.981768438,5.869671265,7.606970957,5.591921247,4.223863159,7.942949821,10.63534884,11.37102564,10.31399636,11.98382588,12.62146833,12.76549791,10.83391495,8.82710062,10.56064465,10.44815707,10.41360878,12.09937437,11.25246541,7.152756672,10.59679159,11.44213092,7.379130404,11.05257689,9.163754294,12.43631532,10.98923497,9.887352648,10.45682241,11.17901438,9.937901091,9.994809784,9.000192299,11.46115306,11.1638315,10.51496721,,,
Peru,PER,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,4.038030642,4.177393272,4.312134377,4.458168396,4.540406949,4.737230061,4.754648572,5.034300064,5.468782315,5.355064607,6.070652366,6.261389078,6.575082903,6.8895629,7.62613983,8.02877128,8.455536865,8.237622838,8.997279514,9.249121531,10.3501032,8.972680647,10.23538746,10.67450303,10.05001372,10.13987778,10.3809383,10.76313573,10.62298254,11.81079375,13.29291868,13.52649583,14.17220169,12.14297282,11.80202046,13.21161567,11.77768388,10.93931762,10.6809956,9.264650617,9.804442001,9.040484777,9.538509951,8.209095169,,,
Philippines,PHL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0.9391542219,1.178793313,1.059818628,1.25571964,0.9476653418,1.203223719,3.704373572,9.317299231,11.99359607,14.56194836,15.29043722,19.22976234,19.84162708,18.73447775,17.50334601,17.90270956,18.56348366,18.18360381,18.81037713,17.6232706,17.71115514,18.49979281,17.280714,17.89345053,18.42791736,21.51318284,25.31258815,26.67002117,25.03899398,24.24264105,23.43797894,24.69291401,23.76990709,25.55381889,24.6414104,25.10949928,25.46100588,22.8041884,23.08674267,22.42513135,20.36984555,20.26694974,,,
Palau,PLW,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.1003260041,0.09152557311,0.1082254713,0.09131650927,0.09585412795,0.1173607329,0.1136102586,0.1170034742,0.1168566889,0.08777202287,0.1828549909,0.1566759916,0.1451627559,0.1348183812,0.1880071406,0.1660802167,0.1303926922,0.149201332,0.1375585725,0.1236609645,0.1595434971,0.157750615,0.1073291741,0.1175446414,0.1021625069,0.1277251489,0.1026641364,0.1072621199,0.1165767411,0.1118398773,0.1181831191,0.1213254357,0.1314915507,0.1267666452,0.1549104765,0.1632171322,0.1604234981,0.1652553815,0.2091545112,0.2003890336,0.2078379955,0.2283007991,0.2345850743,0.1783424915,0.2186539297,0.2305313949,0.2177131624,0.2677894258,0.2771659475,0.3378871016,0.4141949889,0.4942118186,0.6267518142,0.7787221799,0.9422572393,1.198538931,,
Pre-demographic dividend,PRE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0.906540352,1.112209737,1.157683205,1.453049839,1.536082483,1.579572895,1.680710585,1.559617793,1.697890275,1.669498784,1.714464902,1.737514176,1.602468542,1.589943636,1.71495532,1.897501708,1.862486825,1.857436896,1.849730131,1.8327277,1.880117711,1.632265917,1.594633827,1.522726836,1.620891619,1.56928055,1.481193984,1.805773641,1.858169127,1.847715223,1.951632445,2.02940819,2.055954624,2.144581601,2.333526113,2.355422519,2.378797133,2.237123954,2.278391928,2.412765477,2.295876146,2.190904045,2.304343541,2.563163456,,,
Puerto Rico,PRI,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,4.057792325,3.977143631,3.959568958,3.853341553,3.786315247,3.624181792,3.494163961,3.304814691,3.137008489,3.002360522,2.968024996,2.882999262,2.820863114,2.793203186,2.938403692,3.157180455,3.429132776,3.713964931,3.72810971,4.038283019,4.068917238,4.406598885,4.487453413,5.09167416,5.554706743,5.561080137,4.99704044,5.104602452,4.811859185,4.448976147,4.475329476,4.668001121,5.032338587,5.2445827,5.293212322,5.036369266,6.238829481,5.997995525,5.396963212,6.095484893,8.10953125,8.144437567,11.0193518,9.386154717,,,
Portugal,PRT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.985334846,9.0588612,9.296964264,9.710582461,9.881204012,8.616632811,11.24617123,10.91576792,10.15644367,10.68560025,8.661778599,8.455013645,9.474262067,9.13444417,9.328397969,7.171068875,5.044173676,10.72211615,10.61025521,9.999673355,6.91138397,4.35319502,5.365454824,6.200451526,7.549957695,8.416299456,6.052340667,6.329467258,8.091627464,3.235320534,4.777970438,4.685951999,2.313810553,4.227692487,5.270291116,3.819917314,6.652294041,5.657544473,5.237904151,2.967776024,4.376916942,5.404757205,3.119425499,5.949074962,3.940802568,2.447926785,5.169208551,5.632947138,5.223653698,6.493827415,10.31966011,9.003898256,7.471474203,11.65554498,12.75755051,9.350695193,,
Paraguay,PRY,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,1.030634033,1.176262744,1.709427587,2.522568199,3.069032192,2.908225019,1.77644659,1.12151754,1.979173686,2.718622086,2.863618476,2.616589316,3.108087888,3.984638236,15.33981262,43.27548747,58.64794131,59.04124667,66.07534808,76.01269485,79.49907209,73.8160038,82.30638496,87.2984913,92.21300806,95.86775749,,,,,99.43006954,,,,,,,,,96.70900399,,,,91.98485668,,,
West Bank and Gaza,PSE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2.813639545,2.891042232,2.854967235,2.856201112,2.862930513,3.069582413,3.165821749,3.143494444,3.13745203,3.153433209,3.062536127,3.239884726,3.502432378,3.679532221,4.368224827,5.228924733,5.194268865,5.753999231,6.311302442,6.380187903,6.854715906,7.859533971,8.544700846,9.395086181,10.24394901,11.40308897,12.09201163,12.36509034,12.75180999,12.89938447,13.02254977,13.47777912,13.56333326,13.98125433,14.08599936,14.36612818,14.46231336,14.20018126,14.41442802,14.53834854,14.46880335,14.51660085,14.45036923,14.00127343,14.30560613,14.4460705,14.60151409,14.17877321,14.49778047,15.11388801,14.9421045,14.44884822,14.06386656,14.27861651,14.64685707,14.81309802,,
French Polynesia,PYF,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
